Survey,State,State Survey Type,Survey Date,Received Date,Sanction,PoC Due Date,PoC Submit Date,Appeal Due Date,Appeal Submit Date,Comments
29d58416-48dd-4ad6-b6d8-e6b2b393c17c,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/5/2021,5/18/2021,,,,,,FRI# 669455
a4846895-f604-45a6-a4a1-a8c4ccdfa9d3,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/7/2021,,,,,,,FRI# 660572
113639da-8960-4ce2-8386-0df83a6439ac,MI,MI - External Reported Incident - Complaint Investigation,2/26/2021,6/1/2021,,,,,,
95bf96c3-0150-4e4e-b69d-0c9dae21486d,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,5/20/2021,,,,,,,
e9142739-cc13-4f88-9113-66c68b93b801,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,2/10/2021,2/15/2021,,,,,,NLGZ11
33499416-3e7e-4b4f-9fc6-2f435a274e44,CO,CO - Infection Control - CO - Infection Control,2/21/2021,2/21/2021,,,,,,Survey ID 7H1H21
c61c8bcd-7522-4f16-b28f-e2ae104627be,CO,CO - Life Safety|Fire - LIfe Safety,3/5/2021,3/9/2021,,,,,,Survey ID 7H1H21
0a467b4d-e800-4e53-a4b5-c92297ae7ab0,CO,CO - HCBS - Revisit - Waiver,3/29/2021,3/30/2021,,,,,,Survey ID 84YO12
f2353ec3-c70e-4204-8e6c-212da230ef1e,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,5/27/2021,6/3/2021,,,,,,Survey ID 05RV11 (in conjunction with COVID infection control survey)
175d3595-cfd2-4530-8c61-00a7832cff61,CO,CO - Infection Control - CO - Infection Control,5/27/2021,6/3/2021,,,,,,Survey ID 05RV11/DQFU11 (in conjunction with recertification & relicensure survey)
4ef7d0d8-6e09-4c33-89f6-b779bd285361,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,6/2/2021,6/9/2021,,,,,,FRI#715415
e5d56a77-3be3-4299-99a0-15e3d82f3380,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,6/10/2021,6/16/2021,,,,,,FRI#739288
ff1a18c1-24df-4e8b-8104-b95eff6cf758,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,5/27/2021,,,,,,,Life Safety Annual 
88b3e4dd-c31b-4431-9e17-3bc5d00a2bbe,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/6/2021,,,,,,,FRI#661338
217343cf-3025-4c87-a887-5b139aa1da10,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,6/14/2021,,,,,,,Life Safety Annual
7d9d6519-40a6-4568-870e-58f7273406e4,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,6/9/2021,,,,,,,Focused Fundamental Annual 
c0a61fad-233c-4b45-a227-98d72ec8941a,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,4/27/2021,6/9/2021,Hold on Admission,,,,,Citation 06-2822-0016558-S FRI 729536
72a904d0-ab25-41c7-ab9b-ac2887474c6b,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,6/24/2021,,,,,,,Annual Fundamental Survey
20771c2e-da56-47c8-887d-80e576bae0db,NJ,NJ - External Reported Incident - Unannounced Survey,6/24/2021,6/25/2021,,,,,,
508e3547-c012-48c8-afed-7f20f3d591a7,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,6/15/2021,6/29/2021,,,,,,FRI#737727
18ec97de-f892-4ed8-9777-9aff507a5145,OR,OR - Self Reported Investigation - Licensing Survey,2/11/2021,2/11/2021,,,,,,
8cbcf226-573b-474a-a3d8-f12cd9742c76,MO,MO - HCBS - DMH Licensure,6/6/2021,7/1/2021,Conditional Licensing,,,,,
60933993-bbdf-4709-a141-c638756162f4,CO,CO - ICF-Full - State Licensure - ICF,5/27/2021,6/3/2021,,,,,,Survey ID DQFU11 (in conjunction with COVID infection control survey). 9999: The facility shall ensure documentation of
848a2b94-3867-46f5-967a-b3e9d7935164,CO,CO - Infection Control - CO - Infection Control,5/27/2021,6/3/2021,,,,,,Survey ID L81V11/S9JS11 (in conjunction with relicensure and recertification surveys)
24921187-420b-4e39-9d0c-e58d13610bdd,MN,MN - Contract|County - County Certification,7/9/2021,7/9/2021,,,,,,No issues noted. 
a924c715-ac49-405b-a317-66f4218c5549,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,6/29/2021,6/29/2021,,,,,,FRI#737238
162e9aa8-7032-47bb-ab83-57e24d04d86a,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,6/24/2021,,,,,,,Annual Survey
34d833a7-1cce-429e-b9ba-659f4793fc19,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,7/20/2021,8/4/2021,,,,,,
aaa836ab-3650-4635-8c5b-7f1740f3236f,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,7/13/2021,,,,,,,
912591ed-03be-4f21-8c3c-fabbee27ad55,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,7/21/2021,,,,,,,
8420ce86-a5b0-4b00-b2be-78967a0c8c50,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,6/29/2021,,,,,,,
966d8d8a-2111-4341-919c-be54342356ba,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,5/27/2021,,,,,,,
875df36f-add6-40cc-a903-12e24b8b7e72,MI,MI - Self Reported Investigation - CLS Full Annual Audit,6/22/2021,8/2/2021,,,,,,
0d469542-9007-4745-8e53-9e1e2a82151f,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,8/2/2021,,,,,,,
326e00e4-0c0b-42d9-8afe-c3bc84217a64,CA,CA - ICF-Full - DDS - Regional Center Annual Survey,7/20/2021,7/28/2021,,,,,,
30350ae9-7137-40ec-ad2a-8f3bb738a676,CA,CA - ICF-Full - DDS - Regional Center Annual Survey,7/20/2021,7/28/2021,,,,,,
abd82ecc-ddba-4fad-9a23-20f94510fb8f,CA,CA - ICF-Full - DDS - Regional Center Annual Survey,7/20/2021,7/28/2021,,,,,,
2c9fe189-56fb-4080-9814-f33011584656,CA,CA - ICF-Full - DDS - Regional Center Annual Survey,7/20/2021,7/28/2021,,,,,,
bcae3c0a-8434-43e4-a25a-c6f69749ed14,MN,MN - Self Reported Investigation - DHS - Licensure,8/3/2021,8/4/2021,,,,,,
065ebf98-6764-4742-945e-d3b5ca52f808,NJ,NJ - Risk and Compliance - Licensing Survey,7/21/2021,,,,,,,
d9e7f387-aab6-418d-9df6-718f880af737,CO,CO - ICF-Full - State Licensure - ICF,5/27/2021,6/3/2021,,,,,,Survey ID L81V11
bddf2b46-cae0-4780-87d9-76e14d4322c8,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,5/27/2021,6/3/2021,,,,,,Survey ID S9JS11
23de2f90-52d2-419f-a1c7-c5016f278539,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,8/17/2021,8/18/2021,,,,,,
344ef67a-19fb-4ec5-b0df-024cd5be3fc9,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,8/25/2021,,,,,,,
3cd830fa-9fce-4207-8751-d9162c29853b,CA,CA - ICF-Abbrev|Focused - ICF - Focused Fundamental Recertification,8/25/2021,8/27/2021,,,,,,
26dda2bd-1e2c-4236-b75a-8d3cdda3ccfb,MN,MN - Contract|County - County Certification,8/3/2021,8/3/2021,,,,,,Deck needs painting.  Will be completed by Property Management. 
d0267ab1-f541-4d27-8883-273244e5e7ac,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,10/28/2021,,,,,,,
8b2bf232-1e26-41b3-8de1-6a943b0f85fc,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,10/28/2021,,,,,,,"FOR COMPLAINT NO: CA00756479, THE DEPARTMENT SUBSTANTIATED THE COMPLAINT ALLEGATION(S). FINDINGS WERE CITED AT W102, W318, W331, W459, W460 and W466. "
51717f70-d4af-4b8d-9e76-7c881e41e69f,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,10/28/2021,,,,,,,
3ba5b1a9-33e5-457e-971e-ae29ece8cf0e,MN,MN - Contract|County - County Certification,10/15/2021,,,,,,,No citations given.
baeace52-c9f0-41ef-ace2-99d1c58e10bb,CO,CO - Life Safety|Fire - LIfe Safety,6/23/2021,6/25/2021,,,,,,Survey ID  05RV21
7e6115b0-243b-48ea-b91f-93cc95cf166f,NJ,NJ - External Reported Incident - Unannounced Survey,11/17/2021,,,,,,,The Field Safety and Services Unit (FSSU) conducted an unannounced visit.  No concerns were identified.
0609b17f-705c-459d-b2fc-cda4f085605e,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,12/7/2021,,,,,,,1/10/1907
3f3a9256-b760-4ead-a384-adb06b7fa251,CO,CO - Life Safety|Fire - LIfe Safety,6/23/2021,6/25/2021,,,,,,Survey ID S9JS21 
9dbfabf2-efe2-48f7-99bf-84b62ae8d25b,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,12/15/2021,,,,,,,"The inspection was limited to the specific FRI investigated, and does not represent the findings of a full inspection of the facility."
0b837715-2e0b-41b8-81c0-d45619573a05,OR,OR - Self Reported Investigation - Licensing Survey,12/3/2021,,,,,,,
161c2f60-0ee8-439c-80a5-e4e11c6a0689,OR,OR - Self Reported Investigation - Licensing Survey,9/13/2021,,,,,,,
cb5e02f3-3614-46be-8a9b-98ecac85d5b6,WA,WA - Self Reported Investigation - Self Reported,11/5/2020,,,,,,,Death Review
04e51df7-c68c-436d-b085-7a0e750b2c39,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,12/20/2021,,,,,,,
49d837b6-d0bf-4ba6-8155-8223d2542046,WA,WA - Life Safety|Fire - Fire Inspection Survey,12/21/2021,,,,,,,POC Needed
aafed27a-527c-4a50-a98a-d1bd243c57e9,MN,MN - Self Reported Investigation - DHS - Licensure Revisit,1/5/2022,,,,,,,Follow up on 3 Vulnerable Adult Reports from 2020.  No deficiencies found. Impressed with follow up and documentation. 
d9540835-9415-4dbb-8056-f8593ef40f5d,MN,MN - Contract|County - County Certification,1/27/2022,1/27/2022,,,,,,No citations 
069d7ef4-bd8e-4eb3-9db7-11834fa4a53a,NJ,NJ - External Reported Incident - Unannounced Survey,2/4/2022,2/4/2022,,,,,,Field Safety and Services Unit (FSSU)  
60d808f1-482f-4763-95f5-50a7666f6c17,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,1/31/2022,,,,,,,
033e91bd-0100-4f74-b770-1c90d36e8951,CO,CO - ICF-Revisit - Revisit - ICF,8/9/2021,8/10/2021,,,,,,Survey ID L81V12; licensure revisit
c693f6d0-dfc4-4d49-a0b1-d63a33771c51,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,12/15/2021,,,,,,,
e586abfa-2183-4840-853b-6f4b5ad70850,CA,CA - Risk and Compliance - OSHA Survey,2/14/2022,,,,,,,
809315fe-8d7b-417c-9034-59eec4bab8cc,KS,KS - HCBS - Recertification,1/14/2022,1/28/2022,,,,,,
837d77f1-2cfa-485e-bd8c-711d7133d438,MN,MN - Contract|County - County Certification,3/11/2022,3/16/2022,,,,,,County Licensor will send a letter saying all is good.
2b880b47-4766-429f-bd4a-93095482b74b,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,3/1/2022,,,,,,,
f48da887-5136-4278-a021-acc5ba967109,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,3/15/2022,,,,,,,
ed21aedc-9ab6-4a42-9cc6-a7e555dafed3,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,3/1/2022,,,,,,,
9740765f-a0cd-4f14-8b0f-ece25960ebb2,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,3/21/2022,,,,,,,
844d9a53-e826-43b1-a5b8-a959d57f59c2,OR,OR - Self Reported Investigation - Licensing Survey,2/11/2022,,,,,,,
1eadeee2-1425-40ca-bdaa-ef2915ed50f3,CO,CO - ICF-Revisit - Revisit - ICF,8/9/2021,8/10/2021,,,,,,Survey ID S9JS12; recertification revisit
752e5ebd-ff02-4773-a451-dfcf9b1e0775,NJ,NJ - External Reported Incident - Unannounced Survey,3/17/2022,,,,,,,The Field Safety and Services Unit conducted an unannounced survey. There were concerns and one reportable issue identified.
70bf7976-0ee1-487b-bb5d-479a95389042,NJ,NJ - External Reported Incident - Unannounced Survey,3/23/2022,,,,,,,The Field Safety and Services Unit (FSSU) conducted an unannounced visit on 3/23/2022.  Two concerns identified. 
3a5b188f-2d5d-430e-9ee4-205a5bdbc50c,MN,MN - Contract|County - County Certification,3/24/2022,,,,,,,Ham Lake had County Licensing Survey. Four concerns identified. 
3b5c72f5-c16e-452e-9475-2464d4007ba9,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,9/28/2021,,,,,,,TJB011
1f164fe1-7cb1-4e9d-8043-0cacd4de382e,MN,MN - Contract|County - County Certification,4/8/2022,4/8/2022,,,,,,Removed an electrical cord prior to surveryor exit.  
2fdaf6ff-3f7f-41f3-9ef0-5e63a741b48b,CA,CA - ICF-Full - DDS - Regional Center Annual Survey,3/14/2022,,,,,,,
a5c85783-6261-4557-9659-a5dc4232c1ef,CA,CA - ICF-Abbrev|Focused - DSS|CCF - CCL Unannounced Survey ,4/7/2022,,,,,,,
125cba56-75a1-42f6-ab0f-bebbb2bc150f,CA,CA - ICF-Abbrev|Focused - DSS|CCF - CCL Unannounced Survey ,4/2/2022,,,,,,,
7f2e0432-a810-4552-b2be-f70308b652fc,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,4/7/2022,,,,,,,
29ba73bb-3f69-4ebc-8e04-451670a7b92f,MN,MN - Contract|County - County Certification,4/21/2022,4/21/2022,,,,,,No citations.  letter of Licensing below.
3b2bbc6c-9c5b-4828-85e7-381a32897c3b,NJ,NJ - External Reported Incident - Unannounced Survey,4/27/2022,,,,,,,The Field Safety and Services Unit conducted an unannounced visit on 4/27 - there were no concerns.
dd408996-f0c1-4e4a-b9c5-cf1c0a59fec5,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,9/28/2021,9/30/2021,,,,,,UQJR11
296198f3-53ac-48bf-a044-be2dceecd8d2,CO,CO - ICF-Full - Federal - ICF,9/28/2021,10/1/2021,,,,,,9LS311
4f6f6eb9-325f-4b0e-8c03-ade62c4a8758,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,9/28/2021,10/1/2021,,,,,,KGXF11
d7a100f1-1ee3-4c32-bd25-67772c6028dc,CA,CA - ICF-Full - ICF - Full Recertification Survey,6/8/2022,,,,,,,
3af518eb-e08d-456c-8a0e-3fd76de67650,CA,CA - ICF-Full - ICF - Full Recertification Survey,6/8/2022,,,,,,,
8adffbdc-2735-43c9-892e-0d9e6f43c549,CA,CA - ICF-Abbrev|Focused - DSS|CCF - CCL Unannounced Survey ,4/1/2022,,,,,,,
cd04aa42-4322-471f-a038-23164ccab3f3,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,4/7/2022,,,,,,,
52a2a86d-50db-41aa-825f-550f4db247cf,CA,CA - ICF-Full - ICF - Full Recertification Survey,6/2/2022,,,,,,,
e2614269-525c-4846-b6a7-0768321f414e,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,4/15/2022,,,,,,,
946c5264-e67d-4e00-af38-08d4c42f1376,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,8/17/2021,,,,,,,
2e7b9258-476e-4d68-bdb7-0ca5a7217881,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,6/1/2022,,,,,,,
af3aab1b-b268-4f7b-9823-e911f210d43a,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,6/28/2022,,,,,,,
25824f8f-aabb-444f-83aa-f4205e757f56,OR,OR - Self Reported Investigation - Licensing Survey,5/10/2022,5/20/2022,,,,,,
0664bc01-e6d9-4dd6-a3d9-082e5b2379bc,MN,MN - Contract|County - County Certification,7/8/2022,,,,,,,No citations or recommendations.
c18a9b39-aafb-431e-918d-bc0b96fac399,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,7/1/2022,,,,,,,
7e47b7cc-338d-42b3-bea7-3ae2273cb29e,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,7/6/2022,,,,,,,
12689597-a866-42c0-99fb-64626bd6af43,NJ,NJ - Risk and Compliance - Licensing Survey,5/24/2022,6/27/2022,,,,,,"Annual licensing survey - 24 findings, most corrected at the time of the survey. "
5a556ff9-3bc6-4bfd-8d8d-382a4bf91cde,NJ,NJ - Risk and Compliance - Licensing Survey,6/2/2022,6/27/2022,,,,,,Annual licensing survey done - 8 findings. 
ebe49769-4562-48ce-b0f1-82739bf1eaea,NJ,NJ - Risk and Compliance - Licensing Survey,6/6/2022,,,,,,,Annual licensing survey - 14 findings. 
e4455e71-dbf3-475d-a94e-4fbb894cf57f,NJ,NJ - Risk and Compliance - Licensing Survey,6/7/2022,6/27/2022,,,,,,Annual licensing survey - 5 findings.
fcbc4d61-7d2b-40b2-851b-a5619b14575c,MI,MI - HCBS - Rec. Rights - Annual,7/22/2022,,,,,,,Full compliance - no citations or issues noted. 
105366c2-04cd-44c7-bcb9-ec1ed6f4057a,NJ,NJ - External Reported Incident - Unannounced Survey,8/12/2022,8/15/2022,,,,,,The Field Safety and Services Unit (FSSU) conducted an unannounced survey.  One area of concern identified. 
f2a48295-7a5a-4d5b-a9da-5efd378dc5bd,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,6/16/2022,,,,,,,
c6212b1e-e629-495b-9fe5-4d3f56f442b7,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,5/20/2022,5/20/2022,,,,,,Investigation completed.
cb7d0a80-b511-491d-a436-d83aa2f7a394,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,8/2/2022,,,,,,,
f73719ba-c755-403c-9a0c-808389085856,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,8/18/2022,,,,,,,
64c3c490-b3fa-4a2a-b34f-885b58821b0f,MN,MN - Contract|County - County Certification,9/15/2022,9/15/2022,,,,,,No citations
fd9579cf-586c-4d3b-b355-ccc64ca5348c,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,9/13/2022,,,,,,,
1df42ea3-3c90-4914-8f7d-829045b8708a,NJ,NJ - External Reported Incident - Unannounced Survey,8/26/2022,,,,,,,"The Field Safety and Services Unit (FSSU) visited 8/26/22 and identified 4 concerns.  MAR documentation errors, following ISP (line of sight during meal), discrepancy of ISP and MAR, ISP needed update. "
e3a80fd1-fc4f-40d6-96c1-45f826535e2b,CA,CA - External Reported Incident - Adult Protective Services,12/6/2022,,,,,,,
e9240f31-c623-4016-867e-dd031e435a99,MI,MI - HCBS - Rec. Rights - Annual,9/8/2022,10/18/2022,,,,,,"Office of Recipient Rights, Saginaw County Community Mental Health Authority conducted a site visit 9/8/22.  Home was in full compliance. "
7279da6c-1c96-4051-aa67-2267508dc684,NJ,NJ - External Reported Incident - Unannounced Survey,10/24/2022,,,,,,,The FSSU conducted an unannounced visit on 10/24/22 and identified one concern - Individual JK reported pain in her heart. 911 was called. 
09f1432d-30cb-482e-b3c1-0e9684c04f53,NJ,NJ - External Reported Incident - Unannounced Survey,12/21/2022,,,,,,,The FSSU conducted an unannounced visit.  No concerns were identified. 
7f07afba-ce58-4902-87ae-bdda99b1e3b8,NJ,NJ - External Reported Incident - Unannounced Survey,1/12/2023,,,,,,,FSSU conducted an unannounced visit.  Concern identified - staff did not complete Covid screening upon arrival.  Corrected at the time of the visit. 
b6a062d3-094b-4467-851b-7ef1b510e36d,NJ,NJ - External Reported Incident - Unannounced Survey,1/13/2023,,,,,,,FSSU conducted an unannounced visit.  Repeat concern was identified regarding staffing and line of sight supervision not being maintained as written in plan.  
2403c957-100a-45ea-9810-41f0abd80998,MO,MO - HCBS - DMH Licensure,1/19/2023,1/26/2023,,,,,,Annual licensing survey done.  Several findings were identified. 
58c78971-f6b6-4725-9944-8aa6c43a1ba0,CA,CA - ICF-Full - ICF - Full Recertification Survey,1/23/2023,,,,,,,
f9ac4190-f215-4d50-bd17-a93540c3cac3,CO,CO - Infection Control - CO - Infection Control,10/19/2021,10/19/2021,,,,,,PH1I11
d0d1aee7-7693-482a-9c75-785f09398cfa,MI,MI - Self Reported Investigation - CLS Full Annual Audit,11/22/2022,1/23/2023,,,,,,Licensing survey took place.  Several findings.  95% overall compliance.
606fdbb1-1c41-4378-b53c-e4c95d1669d0,CO,CO - Infection Control - CO - Infection Control,10/19/2021,10/19/2021,,,,,,Q0IX11
6b2a6401-2722-4ec3-aa6b-ec42590ad76d,CA,CA - Life Safety|Fire - ICF - Life Safety Survey,11/15/2022,,,,,,,
f576ab14-a1cc-49f7-aaff-b53a4d00f0bf,CA,CA - External Reported Incident - CMS|DDS - ANME Investigation,2/10/2023,,,,,,,
bd4f7bb7-24a4-4135-964b-0a09bec1ad1f,KS,KS - HCBS - Certification,2/21/2023,2/21/2023,Conditional Licensing,,,,,Test entry - not real 
e7445136-47bf-4d6f-89d0-484b5504179c,CO,CO - Infection Control - CO - Infection Control,10/19/2021,10/19/2021,,,,,,TCXO11
91b7dabd-57cf-4448-a23b-ff1a8c41859f,CO,CO - Life Safety|Fire - LIfe Safety,10/20/2021,10/22/2021,,,,,,UQJR21
9ed1c4dc-32ab-4310-b584-5a73c547a59d,MN,MN - Contract|County - County Certification,3/3/2023,,,,,,,Licensing completed 3/3 - No correction orders. 
69449f44-a646-4b21-9505-1a50200589e0,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,10/24/2021,10/28/2021,,,,,,PSZ911
ff044fcf-3833-4633-a4d1-55c3d172c8c8,CO,CO - ICF-Revisit - Revisit - ICF,12/8/2021,12/8/2021,,,,,,Revisit from 9/2021 Deficiency
c5f47c71-fe00-4c22-bc68-73607ff951d0,CO,CO - ICF-Revisit - Revisit - ICF,12/8/2021,12/11/2021,,,,,,Revisit from 9/28/21 - In compliance
c9a48d60-bb9f-4ca7-903d-4db7b1028ac6,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,2/7/2022,2/15/2022,,,,,,This recert also included two complaints
a3456e6d-62c1-4268-97c9-975b8884c51e,CO,CO - Life Safety|Fire - LIfe Safety,3/4/2022,3/25/2022,,,,,,
efa09948-7f10-4012-bbea-ac76119eb73d,CO,CO - External Reported Incident - Complaint Investigation,3/30/2022,4/1/2022,,,,,,
14332c6e-a223-45e0-9175-714710fbc0e6,CO,CO - Infection Control - CO - Infection Control,4/14/2022,5/14/2022,,,,,,RFZY11
631b4e75-0389-471f-a35b-5e092be9a24b,CO,CO - ICF-Revisit - Revisit - ICF,4/29/2022,4/29/2022,,,,,,
24e827a0-fc66-469c-b7c3-b18e750518c1,CO,CO - Infection Control - CO - Infection Control,5/9/2022,5/18/2022,,,,,,A revisit of the Focused Vaccination Survey was completed on 5/9/22 for all previous deficiencies cited on 4/14/22. One deficiency was cited.
634d7be0-8a74-416c-9c95-209193a4dde9,CO,CO - External Reported Incident - Complaint Investigation,5/12/2022,5/18/2022,,,,,,"This survey had two complaints, both unfounded."
4cb4960d-d207-463d-912b-59834c37286a,CO,CO - Infection Control - CO - Infection Control,5/14/2022,5/14/2022,,,,,,
56632dea-7c2e-494c-9152-0bdd72a3e096,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,5/20/2022,6/1/2022,,,,,,H3ZT11
d7c92a1d-0a4e-41ab-8a46-b5a00bd822ee,CO,CO - ICF-Full - Federal - ICF,5/20/2022,5/25/2022,,,,,,YM6H11
99727abc-cdfa-4cdd-98c6-4dafb3ff7cd8,CO,CO - Life Safety|Fire - LIfe Safety,6/16/2022,6/16/2022,,,,,,YM6H21
552eff4d-23df-4a33-a074-e275b5d2a548,CO,CO - ICF-Revisit - Revisit - ICF,7/27/2022,7/30/2022,,,,,,YM6H12
ee8363e1-f197-4519-a92e-488041271ef2,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,8/29/2022,9/1/2022,,,,,,UGZ111
a760103a-6b54-4a81-8821-96600999452a,CO,CO - ICF-Full - Federal - ICF,8/29/2022,9/2/2022,,,,,,XVJI11
31f0e2ff-1300-46b7-ac33-5ea21b361664,CO,CO - Life Safety|Fire - LIfe Safety,9/26/2022,9/26/2022,,,,,,XVJI21
b8ddde8c-4d04-4627-afcc-b7c3cc3689f2,MN,MN - Self Reported Investigation - DHS - Licensure,3/30/2023,,,,,,,Licensing survey 3/30.  No citations.
5666ee24-6b8f-4828-a840-812690c93685,CO,CO - ICF-Revisit - Revisit - ICF,10/12/2022,10/15/2022,,,,,,XVJI12
492dc827-5986-4872-aa3c-d81a27883c08,CO,CO - ICF-Revisit - Revisit - ICF,10/12/2022,10/15/2022,,,,,,UGZ112
7e7dca5c-1728-4749-bfcb-27fa24e45573,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,10/24/2022,11/20/2022,,,,,,PSZ911
e549bd7a-0871-4020-8e8d-cf044e04f72f,CO,CO - ICF-Revisit - Revisit - ICF,11/9/2022,11/14/2022,,,,,,UGZ113
76701878-42bb-463c-a90e-b769009eab61,CO,CO - Life Safety|Fire - LIfe Safety,11/10/2022,11/10/2022,,,,,,AHII21
ab543ed1-bb73-412e-a7c9-1bdec0d87a18,CO,CO - ICF-Revisit - Revisit - ICF,12/9/2022,12/9/2022,,,,,,XVJI22
22c57139-aeb2-4eac-a78c-63bfa2b3ebe2,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,1/25/2023,,,,,,,
bb477bd8-2347-4307-89bd-1ccfc2fb7423,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,1/25/2023,2/7/2023,,,,,,
71426301-e1db-4adb-8939-909527e29048,CO,CO - Life Safety|Fire - LIfe Safety,2/23/2023,,,,,,,Annual Life Safety
299765f0-0a5e-4cc8-a3ac-5adde41c6fdc,CO,CO - ICF-Full - Certification - ICF,3/1/2023,,,,,,,TEST
c1b57672-ab1f-4e33-916c-0104c5d5fef6,CO,CO - ICF-Revisit - Revisit - ICF,3/8/2023,3/15/2023,,,,,,
ec7ddaa9-26d0-468a-bc6b-a96666c1b4e0,CO,CO - ICF-Full - Certification - ICF,3/27/2023,,,,,,,Re-Licensure
5f84a040-54b3-4df1-b77c-ec60a751d9d7,CO,CO - ICF-Full - Certification - ICF,4/18/2023,,,,,,,Relicensure revisit x2
544db6cc-09c1-4c08-838a-f78548fcd227,MI,MI - HCBS - Rec. Rights - Annual,4/21/2023,6/29/2023,,,,,,"Integrated Services of Kalamazoo did a Quality Monitoring Review.  3 citations noted related to training, goal progress, and ROI form. "
b811867d-67aa-4216-84c6-7a81ba425334,CO,CO - ICF-Revisit - Revisit - ICF,4/20/2023,4/25/2023,,,,,,L2UR13
5f27a03d-2e7f-4839-9bdd-958a58753c4f,CO,CO - Life Safety|Fire - LIfe Safety,4/20/2023,,,,,,,Life Safety 
ee78ffad-0026-405a-a9fb-f2c61fc529a2,KS,KS - Life Safety|Fire - Fire Insp.,4/28/2023,,,,,,,
f74fbe0b-a1ce-4642-8bbb-51529a8244a7,KS,KS - Life Safety|Fire - Fire Insp.,4/28/2023,,,,,,,
2bd15b5a-7abe-483a-814d-95dbdfcca9c7,KS,KS - Life Safety|Fire - Fire Insp.,4/28/2023,,,,,,,
dc47fab2-5b84-434c-abce-e69979edf4a4,KS,KS - Life Safety|Fire - Fire Insp.,4/28/2023,,,,,,,
331cd53b-4042-4553-a1e4-9a3937dc6cb4,CO,CO - ICF-Full - Certification - ICF,5/4/2023,,,,,,,Re-Licensure
